timestamp,year,event_sign,shock_close,aligned_taker_gap,gap_prev_days,repeat3,snapback_h1,future_ret_h1
2022-02-10 16:00:00+00:00,2022,1.0,0.5909722222222222,-0.0045352824377051,8.0,0,1,-0.0051696877952157
2022-02-17 16:00:00+00:00,2022,-1.0,0.6493055555555556,-0.0042982377103514,7.0,0,1,0.0061971610476712
2022-02-24 16:00:00+00:00,2022,-1.0,0.85,-0.0057443162533966,7.0,0,1,0.0258592195903049
2022-03-03 16:00:00+00:00,2022,-1.0,0.6666666666666666,-0.0032640093888764,7.0,0,0,-0.0022610612505622
2022-03-09 16:00:00+00:00,2022,1.0,0.8083333333333333,-0.0043604360434852,6.0,0,0,0.0054981692296275
2022-04-11 16:00:00+00:00,2022,-1.0,0.7583333333333333,-0.0063896846094171,33.0,0,1,0.0171335435687847
2022-04-18 16:00:00+00:00,2022,-1.0,0.6083333333333333,-0.0041629165805698,7.0,0,1,0.0070701845219543
2022-04-25 16:00:00+00:00,2022,-1.0,0.6736111111111112,-0.0064498927406291,7.0,0,0,-0.0024962692251129
2022-05-05 16:00:00+00:00,2022,-1.0,0.6590277777777778,-0.0045620033810565,10.0,0,0,-0.0050431082725028
2022-05-09 16:00:00+00:00,2022,-1.0,0.8125,-0.0049849046490178,4.0,0,1,0.0353634300511244
2022-05-12 16:00:00+00:00,2022,-1.0,0.7986111111111112,-0.0070874929112063,3.0,1,1,0.0263359939139751
2022-05-26 16:00:00+00:00,2022,-1.0,0.5729166666666666,-0.0035761445280737,14.0,0,0,-0.0018231648172017
2022-06-01 16:00:00+00:00,2022,-1.0,0.6666666666666666,-0.003126653232603,6.0,0,1,0.0122531618397483
2022-06-10 16:00:00+00:00,2022,-1.0,0.5895833333333333,-0.0036541274204815,9.0,0,1,0.0035059625645018
2022-06-13 16:00:00+00:00,2022,-1.0,0.8847222222222222,-0.0083059827940874,3.0,1,1,0.0323739384127493
2022-06-16 16:00:00+00:00,2022,1.0,0.6305555555555555,-0.0036639998203863,3.0,1,0,0.004470726877165
2022-06-18 16:00:00+00:00,2022,-1.0,0.8590277777777777,-0.004574419106243,2.0,1,1,0.0180388794453275
2022-06-30 16:00:00+00:00,2022,-1.0,0.6680555555555555,-0.0067625049423795,12.0,0,1,0.0077625327346475
2022-07-26 16:00:00+00:00,2022,-1.0,0.5458333333333333,-0.0031886928383128,26.0,0,1,0.0049320446080603
2022-08-19 16:00:00+00:00,2022,-1.0,0.7416666666666667,-0.0041401697481142,24.0,0,0,-0.0063362737875478
2022-09-13 16:00:00+00:00,2022,-1.0,0.7986111111111112,-0.0047533410929271,25.0,0,1,0.0141206746890636
2022-11-08 16:00:00+00:00,2022,-1.0,0.8819444444444444,-0.0035212068495522,56.0,0,1,0.0138559363638845
2022-12-16 16:00:00+00:00,2022,-1.0,0.6416666666666667,-0.0033535144201474,38.0,0,0,-0.000827481240656
2023-03-03 16:00:00+00:00,2023,-1.0,0.5944444444444444,-0.0038166878668211,77.0,0,1,0.0062864942799689
2023-03-10 16:00:00+00:00,2023,-1.0,0.5875,-0.0042999487424451,7.0,0,1,0.0080901798444945
2023-03-22 16:00:00+00:00,2023,-1.0,0.5125,-0.0032958166938421,12.0,0,1,0.0036327543534657
2023-04-19 16:00:00+00:00,2023,-1.0,0.5666666666666667,-0.003724482091213,28.0,0,1,0.0038485321704862
2023-05-08 16:00:00+00:00,2023,-1.0,0.5277777777777778,-0.0033142375540505,19.0,0,1,0.0013983915397194
2023-05-12 16:00:00+00:00,2023,-1.0,0.5027777777777778,-0.0033091863802722,4.0,0,1,0.002039478113506
2023-05-25 16:00:00+00:00,2023,-1.0,0.5333333333333333,-0.0034644556292605,13.0,0,1,0.003939844701162
2023-06-05 16:00:00+00:00,2023,-1.0,0.5861111111111111,-0.0032285335026121,11.0,0,1,0.004741646307119
2023-07-06 16:00:00+00:00,2023,-1.0,0.5041666666666667,-0.0031785317999507,31.0,0,1,0.0011222597424355
2023-07-24 16:00:00+00:00,2023,-1.0,0.6458333333333334,-0.0034147376670215,18.0,0,1,0.0046049047440068
2023-08-01 16:00:00+00:00,2023,1.0,0.5263888888888889,-0.0033491620929122,8.0,0,0,0.0014178270828939
2023-08-02 16:00:00+00:00,2023,-1.0,0.5027777777777778,-0.0032742075353541,1.0,1,1,0.0017434081268554
2023-08-04 16:00:00+00:00,2023,-1.0,0.5,-0.0031410199765227,2.0,1,1,0.001734291569945
2023-08-10 16:00:00+00:00,2023,-1.0,0.5013888888888889,-0.0033044609949537,6.0,0,1,0.0005755052982954
2023-08-17 16:00:00+00:00,2023,-1.0,0.5888888888888889,-0.0035771987650676,7.0,0,1,0.0050735502467985
2023-08-18 16:00:00+00:00,2023,-1.0,0.5958333333333333,-0.0034554317132259,1.0,1,1,0.0047959725989807
2023-08-29 16:00:00+00:00,2023,1.0,0.5944444444444444,-0.0035597019743498,11.0,0,0,0.0012675672986164
2023-09-11 16:00:00+00:00,2023,-1.0,0.5833333333333334,-0.0036741990503113,13.0,0,1,0.0048521533686818
2023-09-27 16:00:00+00:00,2023,1.0,0.5111111111111111,-0.0031224199803625,16.0,0,0,0.0001633534059388
2023-11-09 16:00:00+00:00,2023,1.0,0.6541666666666667,-0.0037584033039043,43.0,0,0,0.0002189817224799
2023-11-21 16:00:00+00:00,2023,1.0,0.5541666666666667,-0.0031829248531767,12.0,0,1,-0.0036535678570436
2023-12-11 16:00:00+00:00,2023,-1.0,0.6027777777777777,-0.0033080690688198,20.0,0,1,0.0056613762092638
2024-01-03 16:00:00+00:00,2024,-1.0,0.6486111111111111,-0.0038358275216845,23.0,0,1,0.006307123463971
2024-01-10 16:00:00+00:00,2024,-1.0,0.5263888888888889,-0.0032244652483244,7.0,0,1,0.0013717387278862
2024-01-11 16:00:00+00:00,2024,-1.0,0.5430555555555555,-0.0031549055861472,1.0,1,1,0.0017189792722774
2024-01-12 16:00:00+00:00,2024,-1.0,0.5486111111111112,-0.0032513358542215,1.0,1,1,0.0018486443805049
2024-01-18 16:00:00+00:00,2024,-1.0,0.5291666666666667,-0.0031652194341685,6.0,0,1,0.0015572046043704
2024-01-23 16:00:00+00:00,2024,-1.0,0.5458333333333333,-0.0032410465888166,5.0,0,1,0.0017050732047219
2024-02-05 16:00:00+00:00,2024,1.0,0.5166666666666667,-0.0031758824755916,13.0,0,1,-0.0012716361353597
2024-02-08 16:00:00+00:00,2024,1.0,0.5333333333333333,-0.0033157119194924,3.0,1,1,-0.0018274019361807
2024-02-15 16:00:00+00:00,2024,1.0,0.5472222222222223,-0.0033876014945124,7.0,0,0,0.0011786139212761
2024-02-20 16:00:00+00:00,2024,1.0,0.5,-0.0031748311473154,5.0,0,1,-0.0014482580112121
2024-02-27 16:00:00+00:00,2024,1.0,0.5722222222222222,-0.0036070536693894,7.0,0,1,-0.0029665476598212
2024-03-05 16:00:00+00:00,2024,-1.0,0.6527777777777778,-0.0041601867538323,7.0,0,1,0.0083812968685909
2024-03-08 16:00:00+00:00,2024,1.0,0.5583333333333333,-0.0033692417381143,3.0,1,0,0.0001694547279819
2024-03-12 16:00:00+00:00,2024,1.0,0.6027777777777777,-0.0038673273927342,4.0,0,1,-0.0056655681280918
2024-03-14 16:00:00+00:00,2024,-1.0,0.625,-0.0035867507342955,2.0,1,1,0.0044160444133575
2024-03-18 16:00:00+00:00,2024,-1.0,0.5875,-0.003682577860539,4.0,0,1,0.0042175282384365
2024-03-27 16:00:00+00:00,2024,1.0,0.575,-0.0034823227387836,9.0,0,1,-0.0036990469422354
2024-04-12 16:00:00+00:00,2024,-1.0,0.6222222222222222,-0.0040922682355615,16.0,0,1,0.0062998989333403
2024-04-19 16:00:00+00:00,2024,-1.0,0.5652777777777778,-0.0033774923117187,7.0,0,0,-0.0004154822696758
2024-05-01 16:00:00+00:00,2024,-1.0,0.6236111111111111,-0.0035786794703297,12.0,0,1,0.0042458310881433
2024-05-10 16:00:00+00:00,2024,1.0,0.5083333333333333,-0.0031848741166094,9.0,0,1,-0.0010946983025197
2024-05-20 16:00:00+00:00,2024,1.0,0.5,-0.0031755942564634,10.0,0,1,-0.0010827501869496
2024-05-23 16:00:00+00:00,2024,-1.0,0.5222222222222223,-0.0031599365267522,3.0,1,1,0.001719690774146
2024-06-07 16:00:00+00:00,2024,-1.0,0.5361111111111111,-0.0031798316716535,15.0,0,1,0.0016035456425224
2024-06-11 16:00:00+00:00,2024,-1.0,0.5527777777777778,-0.0033225706757348,4.0,0,1,0.0024766740214075
2024-06-18 16:00:00+00:00,2024,-1.0,0.5472222222222223,-0.0031770256864715,7.0,0,1,0.0016612681867611
2024-06-24 16:00:00+00:00,2024,-1.0,0.5638888888888889,-0.0033288386088602,6.0,0,1,0.0025819049941377
2024-07-05 16:00:00+00:00,2024,-1.0,0.5583333333333333,-0.0034737948856073,11.0,0,1,0.0034854264963817
2024-07-07 16:00:00+00:00,2024,1.0,0.5083333333333333,-0.0031527242361646,2.0,1,0,0.0004666939254708
2024-07-18 16:00:00+00:00,2024,1.0,0.525,-0.0032713239906954,11.0,0,1,-0.0015171393500299
2024-07-29 16:00:00+00:00,2024,1.0,0.5263888888888889,-0.0032098988981827,11.0,0,1,-0.0012384557003889
2024-08-02 16:00:00+00:00,2024,-1.0,0.5472222222222223,-0.0033992207577462,4.0,0,1,0.0029766598163961
2024-08-05 16:00:00+00:00,2024,-1.0,0.6430555555555556,-0.0042287907504316,3.0,1,1,0.0085575292486569
2024-08-07 16:00:00+00:00,2024,1.0,0.5666666666666667,-0.0035311902909563,2.0,1,0,0.0025742814426318
2024-08-12 16:00:00+00:00,2024,1.0,0.5208333333333334,-0.0031900274603096,5.0,0,1,-0.0012257744544126
2024-08-19 16:00:00+00:00,2024,1.0,0.5125,-0.003188369223883,7.0,0,1,-0.0012070832984145
2024-08-25 16:00:00+00:00,2024,1.0,0.5,-0.0031256855660997,6.0,0,1,-0.0007375678557111
2024-08-28 16:00:00+00:00,2024,-1.0,0.5527777777777778,-0.0033745701694326,3.0,1,1,0.0029342368602475
2024-09-02 16:00:00+00:00,2024,-1.0,0.5263888888888889,-0.0032634907283338,5.0,0,1,0.0018389049654576
2024-09-06 16:00:00+00:00,2024,-1.0,0.5666666666666667,-0.0035766139408392,4.0,0,1,0.0035008789348295
2024-09-18 16:00:00+00:00,2024,1.0,0.5138888888888888,-0.0031937035143594,12.0,0,1,-0.0011991366269395
2024-10-01 16:00:00+00:00,2024,-1.0,0.5486111111111112,-0.0033729824582465,13.0,0,1,0.0028783194955361
2024-10-03 16:00:00+00:00,2024,-1.0,0.5375,-0.0032603312165405,2.0,1,1,0.0019709978943758
2024-10-10 16:00:00+00:00,2024,-1.0,0.5291666666666667,-0.0032344314316695,7.0,0,1,0.0016743523657054
2024-10-15 16:00:00+00:00,2024,1.0,0.5208333333333334,-0.0031900928522689,5.0,0,0,0.0007069311957951
2024-10-21 16:00:00+00:00,2024,1.0,0.5180555555555556,-0.0031990523209351,6.0,0,1,-0.0012269916074542
2024-10-30 16:00:00+00:00,2024,-1.0,0.5305555555555556,-0.0032616432628849,9.0,0,1,0.0019378043309966
2024-11-12 16:00:00+00:00,2024,1.0,0.5722222222222222,-0.0035547812479551,13.0,0,0,0.0027391358731201
2024-11-25 16:00:00+00:00,2024,-1.0,0.525,-0.0032081516506431,13.0,0,1,0.0012335754357532
2024-12-05 16:00:00+00:00,2024,1.0,0.5305555555555556,-0.0032404980951903,10.0,0,1,-0.0017044945359984
2024-12-09 16:00:00+00:00,2024,-1.0,0.5194444444444445,-0.0031511351727667,4.0,0,1,0.0008949254895275
2024-12-18 16:00:00+00:00,2024,-1.0,0.5222222222222223,-0.0032067036754684,9.0,0,1,0.0013016483709514
2024-12-30 16:00:00+00:00,2024,-1.0,0.5055555555555555,-0.0031277525609877,12.0,0,0,-0.0002769091085075
2025-01-07 16:00:00+00:00,2025,-1.0,0.5416666666666666,-0.0033273388053631,8.0,0,1,0.0025209219655079
2025-01-09 16:00:00+00:00,2025,-1.0,0.5222222222222223,-0.0031982745403058,2.0,1,1,0.0011843156135364
2025-01-13 16:00:00+00:00,2025,1.0,0.5166666666666667,-0.0031862153946126,4.0,0,0,0.0006290853746927
2025-01-15 16:00:00+00:00,2025,-1.0,0.5361111111111111,-0.0032832168641187,2.0,1,1,0.0019701057212589
2025-01-20 16:00:00+00:00,2025,1.0,0.5208333333333334,-0.0031922547347721,5.0,0,1,-0.0012615075735399
2025-01-27 16:00:00+00:00,2025,-1.0,0.5291666666666667,-0.0032359912906824,7.0,0,1,0.0015742354519127
2025-01-30 16:00:00+00:00,2025,-1.0,0.5180555555555556,-0.0031656174578533,3.0,1,1,0.0010356422865964
2025-02-03 16:00:00+00:00,2025,-1.0,0.5444444444444444,-0.0033276434097482,4.0,0,1,0.0025164511190735
2025-02-07 16:00:00+00:00,2025,-1.0,0.5194444444444445,-0.0031843311014394,4.0,0,1,0.0011054768337114
2025-02-12 16:00:00+00:00,2025,1.0,0.5083333333333333,-0.0031322656444369,5.0,0,0,0.0002872235706168
2025-02-19 16:00:00+00:00,2025,1.0,0.5152777777777777,-0.0031714217485176,7.0,0,1,-0.0010704315061935
2025-02-25 16:00:00+00:00,2025,-1.0,0.5222222222222223,-0.0031955608714805,6.0,0,1,0.0011569078017454
2025-03-04 16:00:00+00:00,2025,-1.0,0.5416666666666666,-0.0033144239843732,7.0,0,1,0.0023976240835158
2025-03-10 16:00:00+00:00,2025,-1.0,0.5291666666666667,-0.0032360469478805,6.0,0,1,0.0015748929411179
2025-03-17 16:00:00+00:00,2025,-1.0,0.5180555555555556,-0.0031604153193083,7.0,0,0,-0.0002194552186122
2025-03-31 16:00:00+00:00,2025,-1.0,0.5236111111111111,-0.0032137453321278,14.0,0,1,0.0013117051993456
2025-04-03 16:00:00+00:00,2025,-1.0,0.5152777777777777,-0.0031536537388099,3.0,1,1,0.0008822054555961
2025-04-07 16:00:00+00:00,2025,-1.0,0.5361111111111111,-0.0032856288452858,4.0,0,1,0.0019817849492931
2025-04-10 16:00:00+00:00,2025,1.0,0.5097222222222222,-0.0031450097105908,3.0,1,0,0.0003525051542557
2025-04-18 16:00:00+00:00,2025,1.0,0.5222222222222223,-0.0032026798716187,8.0,0,1,-0.0013074532066798
2025-04-25 16:00:00+00:00,2025,-1.0,0.5180555555555556,-0.0031734808253374,7.0,0,1,0.0010492300792658
2025-06-05 16:00:00+00:00,2025,1.0,0.5125,-0.0031531902276472,41.0,0,1,-0.0008789128276031
2025-06-10 16:00:00+00:00,2025,-1.0,0.5263888888888889,-0.0032376775898474,5.0,0,1,0.0016106505389847
2025-06-13 16:00:00+00:00,2025,-1.0,0.5180555555555556,-0.0031679910830848,3.0,1,1,0.0010124520858357
2025-06-19 16:00:00+00:00,2025,-1.0,0.5236111111111111,-0.0032059018701682,6.0,0,0,-0.0001597590618677
2025-06-23 16:00:00+00:00,2025,-1.0,0.5208333333333334,-0.0031831706366308,4.0,0,1,0.0011018828178752
2025-07-02 16:00:00+00:00,2025,1.0,0.5152777777777777,-0.0031735785782362,9.0,0,1,-0.0010779949956958
2025-07-11 16:00:00+00:00,2025,1.0,0.5194444444444445,-0.0031929832674681,9.0,0,1,-0.0012246308181978
2025-07-24 16:00:00+00:00,2025,-1.0,0.5222222222222223,-0.0032074554456139,13.0,0,0,-0.0002792251546791
2025-08-01 16:00:00+00:00,2025,-1.0,0.5277777777777778,-0.0032392247782567,8.0,0,1,0.0015668528138826
2025-08-05 16:00:00+00:00,2025,-1.0,0.5194444444444445,-0.0031812572343506,4.0,0,1,0.0010946915859318
2025-08-12 16:00:00+00:00,2025,-1.0,0.5236111111111111,-0.0032133515860722,7.0,0,1,0.0013260934948941
2025-08-15 16:00:00+00:00,2025,1.0,0.5125,-0.0031544267456209,3.0,1,1,-0.0008913314275259
2025-08-22 16:00:00+00:00,2025,-1.0,0.5263888888888889,-0.0032359412425352,7.0,0,1,0.0015895355924218
2025-08-28 16:00:00+00:00,2025,-1.0,0.5180555555555556,-0.0031653713227388,6.0,0,0,-0.0002191362286071
2025-09-02 16:00:00+00:00,2025,1.0,0.5152777777777777,-0.0031713293328837,5.0,0,1,-0.0010675826086675
2025-09-08 16:00:00+00:00,2025,1.0,0.5208333333333334,-0.0031959464361605,6.0,0,1,-0.0012496019412269
2025-09-15 16:00:00+00:00,2025,-1.0,0.5236111111111111,-0.0032079436716515,7.0,0,1,0.0012839046805785
2025-09-19 16:00:00+00:00,2025,1.0,0.5125,-0.0031516741396729,4.0,0,0,0.0002712927939106
2025-09-29 16:00:00+00:00,2025,-1.0,0.5180555555555556,-0.0031641255911384,10.0,0,1,0.0010273342570212
2025-10-03 16:00:00+00:00,2025,1.0,0.5194444444444445,-0.0031871582628783,4.0,0,1,-0.0011637688204754
2025-10-10 16:00:00+00:00,2025,-1.0,0.5388888888888889,-0.0032922859796745,7.0,0,1,0.0020406293334384
2025-10-21 16:00:00+00:00,2025,-1.0,0.5222222222222223,-0.0031979981726548,11.0,0,0,-0.0002327269215917
2025-11-04 16:00:00+00:00,2025,-1.0,0.5305555555555556,-0.0032491591266815,14.0,0,1,0.0016590985293832
2025-11-07 16:00:00+00:00,2025,1.0,0.5125,-0.0031557889266712,3.0,1,1,-0.0009038467561923
2025-11-13 16:00:00+00:00,2025,-1.0,0.5194444444444445,-0.0031807863170853,6.0,0,1,0.0010852698044552
2025-11-17 16:00:00+00:00,2025,-1.0,0.5222222222222223,-0.0032044107730896,4.0,0,1,0.0012389674483967
2025-11-21 16:00:00+00:00,2025,-1.0,0.5263888888888889,-0.0032354622113352,4.0,0,1,0.0015309026353441
2025-11-28 16:00:00+00:00,2025,1.0,0.5152777777777777,-0.0031695061922294,7.0,0,1,-0.0010595685128081
2025-12-05 16:00:00+00:00,2025,-1.0,0.5180555555555556,-0.0031640314267592,7.0,0,1,0.0010227095833755
2025-12-19 16:00:00+00:00,2025,1.0,0.5125,-0.0031540295684698,14.0,0,0,0.0002924044563794
2026-01-05 16:00:00+00:00,2026,1.0,0.5208333333333334,-0.0031949302342653,17.0,0,1,-0.0012239433053762
2026-01-13 16:00:00+00:00,2026,-1.0,0.5263888888888889,-0.0032364997846111,8.0,0,1,0.0015857096314056
2026-01-15 16:00:00+00:00,2026,-1.0,0.5222222222222223,-0.0032040319343508,2.0,1,1,0.0012483048475508
2026-01-25 16:00:00+00:00,2026,-1.0,0.5305555555555556,-0.0032479399988844,10.0,0,1,0.0016495181754539
2026-01-27 16:00:00+00:00,2026,-1.0,0.5180555555555556,-0.0031662688828441,2.0,1,0,-0.0002223303537365
2026-02-06 16:00:00+00:00,2026,1.0,0.5152777777777777,-0.0031697652215754,10.0,0,1,-0.0010660377425841
2026-02-20 16:00:00+00:00,2026,-1.0,0.5236111111111111,-0.0032111415853588,14.0,0,1,0.0012916298665826
2026-03-03 16:00:00+00:00,2026,-1.0,0.5194444444444445,-0.0031815356794384,11.0,0,1,0.0010898930200057
2026-03-10 16:00:00+00:00,2026,-1.0,0.5263888888888889,-0.0032379920131362,7.0,0,0,-0.0002510031243078
2026-03-24 16:00:00+00:00,2026,1.0,0.5125,-0.0031546500355086,14.0,0,1,-0.0008902567342715
2026-04-07 16:00:00+00:00,2026,-1.0,0.5222222222222223,-0.0032016042548969,14.0,0,1,0.0012043408725996
2026-04-21 16:00:00+00:00,2026,1.0,0.5152777777777777,-0.003171782512771,14.0,0,0,0.0003372555262257
2026-05-08 16:00:00+00:00,2026,-1.0,0.5194444444444445,-0.0031809930046856,17.0,0,1,0.0010821656186972
2026-05-20 16:00:00+00:00,2026,-1.0,0.5236111111111111,-0.003214479361464,12.0,0,1,0.0013378754255024
2026-05-22 16:00:00+00:00,2026,-1.0,0.5305555555555556,-0.0032489584864962,2.0,1,0,-0.0002805930529589
2026-06-05 16:00:00+00:00,2026,1.0,0.5125,-0.0031525987397717,14.0,0,1,-0.0008720530198773
2026-06-17 16:00:00+00:00,2026,-1.0,0.5180555555555556,-0.0031636949018083,12.0,0,1,0.0010133248913039
2026-06-29 16:00:00+00:00,2026,1.0,0.5152777777777777,-0.0031718286048104,12.0,0,0,0.0003312775436429
2026-07-12 16:00:00+00:00,2026,1.0,0.5194444444444445,-0.0031913422288358,13.0,0,0,0.0004027461787285
