event_id,year,event_sign,P2_score,event_scale,path_start,cluster_month,event_day_sha256
2025-11-19T16:00:00Z,2025,-1,1.3603121489313903,0.0147944480567344,2025-11-19T20:00:00Z,2025-11,a29fe2d903212959acd81e62b791016c954f46bfdf65fa6bc31996bfdbe9ef9b
2025-11-24T16:00:00Z,2025,1,0.89965846646324343,0.025286802996874701,2025-11-24T20:00:00Z,2025-11,0d8c156716a29576cb7230bacf8367c82a6b543e2edc86241b87c025bd864dac
2025-12-22T16:00:00Z,2025,-1,-0.81319789893992211,0.0198231876694209,2025-12-22T20:00:00Z,2025-12,f597dd90954c481cf11c70e984f7adeb983a028c47aba88e3668641ff8db3f62
2025-12-28T16:00:00Z,2025,-1,-0.43227039912601323,0.0038327485017656,2025-12-28T20:00:00Z,2025-12,be6f087568650d44ec9f87ed0531f976711f39b4d50d28a028ac511d6a2c1aa1
2026-01-09T16:00:00Z,2026,-1,0.076138158703536005,0.0108783032278466,2026-01-09T20:00:00Z,2026-01,65f5f0f87b1da99515ed795efe7040b1127591f10219a747ae734129120bcd8d
2026-01-13T16:00:00Z,2026,1,-0.99356622224520541,0.0083314895830577003,2026-01-13T20:00:00Z,2026-01,b7b9b7e525001a15116f1ff057f7ca7eacedea3d53b46d14cbccd0dc11f74db0
2026-01-15T16:00:00Z,2026,-1,0.87099568567909424,0.016193649236801201,2026-01-15T20:00:00Z,2026-01,ace93eed645ad0a1f90c9ba82b97727f0afe905469e90e17f21a9bc69c040199
2026-01-22T16:00:00Z,2026,1,0.27767445271634422,0.0103335024678035,2026-01-22T20:00:00Z,2026-01,66959244d0de4bc0762d9218f8ee79d05ff88a94f763544e54de71dc735b528b
2026-01-25T16:00:00Z,2026,-1,0.5128117063029296,0.025787418338845201,2026-01-25T20:00:00Z,2026-01,a30e22e8742434fd1d671b07c220e08c84af2d8e0dcc470ff5ad08d9568f936c
2026-02-11T16:00:00Z,2026,1,0.1918085306542171,0.0199546478857376,2026-02-11T20:00:00Z,2026-02,bdab6d53860d54fe6e00bedf46f5d3fb5cf0a1bd3da00e4d0de3ae60393853fc
2026-02-28T16:00:00Z,2026,1,-0.13966770254306821,0.027763932535200701,2026-02-28T20:00:00Z,2026-02,04de3f5b521acbe4f0df9b824cfe47cf831820f149242cb171a865384c508375
2026-03-07T16:00:00Z,2026,-1,-0.060667230288021602,0.0142768305997322,2026-03-07T20:00:00Z,2026-03,416cc5724d58fa85c76b11c2214fe59a1ae36fd08c841883f06dfd2933a58a38
2026-03-10T16:00:00Z,2026,-1,0.38126061944165862,0.022783821102047502,2026-03-10T20:00:00Z,2026-03,facbe670dafa35308f70d78e3a7abc873161200bc944007bc7e2a5441eaad1e8
2026-03-22T16:00:00Z,2026,-1,0.081579751453824803,0.0102626604806945,2026-03-22T20:00:00Z,2026-03,889ce4f80b3750aca9c25e36ef9e6d8dbcbfbd82fef2b5f43191700e6300a536
2026-04-01T16:00:00Z,2026,-1,1.4936628341052569,0.0143105721660248,2026-04-01T20:00:00Z,2026-04,1cc83618a017655fe1de37d6400692ee69a1804457bda29f47423c1db732ef9f
2026-04-10T16:00:00Z,2026,1,-1.255901784144752,0.0110380054967617,2026-04-10T20:00:00Z,2026-04,67b87573638d6b4d91c3cab9392eb5c386cfb66089096667ab359b98555353f1
2026-05-09T16:00:00Z,2026,1,1.591403558344203,0.0068323649935641004,2026-05-09T20:00:00Z,2026-05,fe39cf29697d1c7e7a3b14fbcb78efe8ea5ccd012147b4998a0b7ec965588fb2
2026-05-20T16:00:00Z,2026,1,0.59076149021846625,0.0033279848246531001,2026-05-20T20:00:00Z,2026-05,2dd4e05342c7386708a721c6e5bf33d79e692308f540ff3ef6d756f99f5e2be4
2026-05-22T16:00:00Z,2026,-1,0.59511238854498372,0.0147167129761745,2026-05-22T20:00:00Z,2026-05,251bed92477e56cbbea4e9732b93892fd66875af652d4e4676c527d193654197
2026-06-07T16:00:00Z,2026,-1,0.60531671472553406,0.014763487438987,2026-06-07T20:00:00Z,2026-06,93d00fd5d3c750055c0306d83f624d83eeb19c91393b323ba96b1dea115395da
2026-06-17T16:00:00Z,2026,-1,0.73307311372565753,0.027032787068868702,2026-06-17T20:00:00Z,2026-06,c9d590934abbd0578a95576fa6139ab91f7e12bbee915908f70b83088ddc4845
2026-06-29T16:00:00Z,2026,1,1.5618387935902285,0.014270349881311,2026-06-29T20:00:00Z,2026-06,6baf7a43ab8a8d46eadfb4dec69571f3825edc89686e06e3d5e96e0e2613be9b
2026-07-08T16:00:00Z,2026,1,1.1137250342028262,0.0111253248955377,2026-07-08T20:00:00Z,2026-07,70d235fead861f1e830af284d41e43575dd2c9523d44d06e0d7c97d9fceb8b16
