event_id,year,event_sign,P2_score,event_scale,path_start,cluster_month,event_day_sha256
2022-05-01T16:00:00Z,2022,-1,-0.36128660209406183,0.019412991600621501,2022-05-01T20:00:00Z,2022-05,7319114861fc2421078bbb732adefc7c9a1e76e115cc5cffaa6c959739041967
2022-05-04T16:00:00Z,2022,1,0.47622719884573173,0.0265992971909026,2022-05-04T20:00:00Z,2022-05,696677a2505886f563ffa1ee5f3488868e08bb8588315de2e9e1e36082200295
2022-05-11T16:00:00Z,2022,-1,0.85876663038029211,0.0594385006005917,2022-05-11T20:00:00Z,2022-05,ad79d4b0dedf27b394ed8bf80f1ce96e0f7b8238bdc27f5eec825ee89ff9569f
2022-05-23T16:00:00Z,2022,-1,-3.3062587742382483,0.043579313893688201,2022-05-23T20:00:00Z,2022-05,84d74a5c7a372233599aff9f35c5415d36c2d8b96b578703afef76bf3cbde5c4
2022-06-09T16:00:00Z,2022,-1,0.27333712518865422,0.0108245756841811,2022-06-09T20:00:00Z,2022-06,3ffadcf17e35735ee182fed3568516349c41ab1270fe7dfcfbd5d790dc655abd
2022-06-10T16:00:00Z,2022,-1,1.1175365394138179,0.020737725348354601,2022-06-10T20:00:00Z,2022-06,011d616172c4a65b3762d5aa273d443a59d72c604af438bf26b698f0b14202f8
2022-06-18T16:00:00Z,2022,-1,-0.85354548810477482,0.049902620159375501,2022-06-18T20:00:00Z,2022-06,3f7c3582040d35076080c78a5443221d1bcc5226b95c62b0090c9a75c8d518be
2022-06-21T16:00:00Z,2022,-1,-1.1402119421040178,0.024712701899447902,2022-06-21T20:00:00Z,2022-06,d603e9a7f0cd591ac05b264296d841ca8ea92d8caf9c87b51dc55ee7e5ec13b7
2022-06-23T16:00:00Z,2022,1,-0.41110502827998913,0.0287514483265255,2022-06-23T20:00:00Z,2022-06,626bc37a1e15938ce2681e75fe82f475101e3c62754b397a79e2ee073836a379
2022-06-28T16:00:00Z,2022,-1,-0.22652156794167841,0.019028410424402901,2022-06-28T20:00:00Z,2022-06,c9736b2695b3dc798969e642971f34b2cdf43d5cc7476aa1dee02d36ec1738b2
2022-07-12T16:00:00Z,2022,-1,-2.7135993034989205,0.0310680116475761,2022-07-12T20:00:00Z,2022-07,d03509538181a5c078e54c453a59c1b4fe7ec014fb6be15648afeed700b427b4
2022-08-28T16:00:00Z,2022,-1,1.3587339703509531,0.0033484175844715001,2022-08-28T20:00:00Z,2022-08,9e52117f86f818f97cd8e4812f2e612a4d41f5bfe6000e9fad533e4b727a8fa2
2022-09-08T16:00:00Z,2022,1,-0.76816964614043792,0.0053480454422214002,2022-09-08T20:00:00Z,2022-09,f4abf31677c750024db7b52a27947791b657f4126f5873731612a39db946afdf
2022-11-04T16:00:00Z,2022,1,-0.83724245331109426,0.0131945858809709,2022-11-04T20:00:00Z,2022-11,cd79dda28745040311ec6ad5c44e9c102d5287de405d3841f539ac4b099f6dcf
2022-12-14T16:00:00Z,2022,-1,1.7158768195215326,0.019692876998591201,2022-12-14T20:00:00Z,2022-12,79eb43d37d0566da16ecc7ef12bf77e4a4ca7a8f7076eb49cc357ed24f181feb
2023-03-22T16:00:00Z,2023,-1,-1.6066475137592304,0.0704350434520849,2023-03-22T20:00:00Z,2023-03,7d378e7ab0a7a914cd4034c0672d25b0001744e55619746d2dc3c677c61662bf
2023-03-25T16:00:00Z,2023,-1,0.18829388552754861,0.0178033056305541,2023-03-25T20:00:00Z,2023-03,967a7305b545bef53931587905d766ad4aa30c8ddb422ba6365493a4034f1248
2023-03-28T16:00:00Z,2023,1,1.0545491202609869,0.0191268890889096,2023-03-28T20:00:00Z,2023-03,7d0615a28b635635a0249787ded144e5d581f1f507d9b4b4611dc5381638591d
2023-04-20T16:00:00Z,2023,-1,0.92247322567190837,0.017577207298312102,2023-04-20T20:00:00Z,2023-04,98ea9c59334c87b67d60dc35b645373707be8f25379ee17b18977e08f72242a9
2023-05-01T16:00:00Z,2023,-1,0.60810638699346076,0.013244639850736,2023-05-01T20:00:00Z,2023-05,5254449d29ff8ec9d815190a0759524a3ecdaf4ecce977b928c0d97083dccfba
2023-05-08T16:00:00Z,2023,-1,-0.3205659845160872,0.021683446462945601,2023-05-08T20:00:00Z,2023-05,0f128947a834cea32e7cd071ee193f0748230616b95707c8a705ff11995c84e7
2023-06-02T16:00:00Z,2023,1,1.9268250163364968,0.0070506893713808,2023-06-02T20:00:00Z,2023-06,e248b573db171612107722d616d01f2f6d243dfb9036c55ca631fa718bc8e6ed
2023-07-04T16:00:00Z,2023,-1,1.4151668467776539,0.0111837984020838,2023-07-04T20:00:00Z,2023-07,6f316c086b1233144c8d613fd250192c8e0ca407c6ca881388235c865df6750b
2023-07-13T16:00:00Z,2023,1,1.0168356449477891,0.028276636785599801,2023-07-13T20:00:00Z,2023-07,d2266ed84981102db3481003ce792de89ee8aae674635e8abfdd1a4a28af887a
2023-08-01T16:00:00Z,2023,1,0.78222468601334427,0.0130729786459711,2023-08-01T20:00:00Z,2023-08,92ae89876630ec61db9edb1cf008cf5c97b321700ed41a6e65f85cf458bc1e3d
2023-08-06T16:00:00Z,2023,1,0.86365689946186075,0.0030965764892986001,2023-08-06T20:00:00Z,2023-08,4b1ff5d19ab0372faa96f6fbfa490c8c2602a823665c51c87b8485a9da84d34b
2023-08-07T16:00:00Z,2023,1,0.72879894604024165,0.0113119987155119,2023-08-07T20:00:00Z,2023-08,0af2c6e8e98c5f7d6757a41c297bf6d529ce5826373ad4e741190dfbea09ec29
2023-08-08T16:00:00Z,2023,1,0.17052113250895021,0.013940119217018401,2023-08-08T20:00:00Z,2023-08,c773d7ccc2225d1ae94b0aa39648e568cd3fa240e9c8a521d1502961826c149d
2023-08-09T16:00:00Z,2023,-1,-0.35563773373926272,0.0123314045227957,2023-08-09T20:00:00Z,2023-08,4f356608e16c6d8b5adbf138bccfc94b36c94e9c09a582479384b6d4fb57b762
2023-08-12T16:00:00Z,2023,-1,1.1757795890063931,0.00092539750180850003,2023-08-12T20:00:00Z,2023-08,16566c4b54640eee5b8988bed30e4f59a0b4d86360a1f0c03a3dc212babdac80
2023-08-22T16:00:00Z,2023,-1,1.1860546494549438,0.0081420579137407006,2023-08-22T20:00:00Z,2023-08,788731c89a4ab2b8441a91fa701fc5fd4df62d07e69edc44df5a62e8af8e7420
2023-09-05T16:00:00Z,2023,-1,-1.2341418950832534,0.0029329399194359001,2023-09-05T20:00:00Z,2023-09,42721c582a48f4fef7d1ff44cde803bf88d898dd23035f271fad2fe2aff1a525
2023-09-22T16:00:00Z,2023,-1,-0.14499815107816161,0.0037620887221466001,2023-09-22T20:00:00Z,2023-09,8b247c978999f4637323b153c9b75f2a9ffddd08e14e70ad028475ec2fc81e7f
