event_id,year,event_sign,P2_score,event_scale,path_start,cluster_month,event_day_sha256
2024-06-10T16:00:00Z,2024,-1,0.23914321843972161,0.0097425758384308003,2024-06-10T20:00:00Z,2024-06,6d3dbdedab5ab7dc76b0f28cf24776aa0cca93990729fe3dd457bae135784c6b
2024-06-12T16:00:00Z,2024,-1,0.58609548379739673,0.036270985224456501,2024-06-12T20:00:00Z,2024-06,6feb00c33d296c840589a1f3faf5c31914e16e211bcf0fa7643ffd4743920c3f
2024-06-21T16:00:00Z,2024,1,0.054937199255714303,0.0083272764910062008,2024-06-21T20:00:00Z,2024-06,9fe1e77377ecbcbbcb990697e256e21be83877af6a638d3c0624e825221d486d
2024-07-03T16:00:00Z,2024,-1,-0.087764998242792103,0.0086815769848252004,2024-07-03T20:00:00Z,2024-07,2a763ed7b127edfbe09c86872d95ba234f0a2a79ffb06d2c409cf5088b8cbb85
2024-07-23T16:00:00Z,2024,-1,0.1480788810414175,0.0173142628042229,2024-07-23T20:00:00Z,2024-07,840d7f8d0e46890a36d80791c2c0bc43c05563292a226751fde54ec4cf734b78
2024-07-24T16:00:00Z,2024,-1,0.89518883334226773,0.0093690367691335007,2024-07-24T20:00:00Z,2024-07,7df1c10f28a65d0ce4234d01598a9add6b35728482a058e2be0dd5e3f78c03e5
2024-07-31T16:00:00Z,2024,-1,1.0376464285835614,0.021667987853426902,2024-07-31T20:00:00Z,2024-07,0124e2b4d84539e764b826987c79b1b6655e5b9a661246026a85e9b64f15c4ab
2024-08-07T16:00:00Z,2024,-1,0.049956487868538103,0.025606510890776101,2024-08-07T20:00:00Z,2024-08,5dbe71e59f357ce360b0193d5081d35f225e35ac7770f9f812d913deec658f8f
2024-08-11T16:00:00Z,2024,-1,0.48562681873474872,0.0097722961033065003,2024-08-11T20:00:00Z,2024-08,63a44581443d9cd0efd2b88490d936dfffe7932da6e65fa603273cf8875e50fd
2024-08-15T16:00:00Z,2024,-1,-0.92954449289662555,0.0516231270721609,2024-08-15T20:00:00Z,2024-08,bcfceb4cab763352b03e3d0689408bd61d014c9dd1ac7c8befb358872875148d
2024-08-16T16:00:00Z,2024,1,-0.52587101134508407,0.0296351737814083,2024-08-16T20:00:00Z,2024-08,46ef8b6d47c2033b142b78e8be3b1dc09c4abd79a267da220a3aa742b2fdbd57
2024-08-21T16:00:00Z,2024,1,-1.6196024235162012,0.0348962655770549,2024-08-21T20:00:00Z,2024-08,513b018a368ccf6acf7675dabd364044345345772f7f4249e408429050b2e6d2
2024-08-23T16:00:00Z,2024,1,-1.7594133251408874,0.036479029905638803,2024-08-23T20:00:00Z,2024-08,04601193a12c58e6cfa6da2407b552edfebe11344fa4e175aa6b31a2cc97028b
2024-08-29T16:00:00Z,2024,-1,1.268160584731117,0.031164726059477701,2024-08-29T20:00:00Z,2024-08,8596acc012335be84dac91b07f20481c9309b92c83d5e12e1f7b5cccc3b66cf6
2024-09-10T16:00:00Z,2024,1,-0.88807442861614005,0.025269234467348502,2024-09-10T20:00:00Z,2024-09,5dfd263aa24d9edf4c20143165cc6bf75b4db65dfb258122e46efdbd96b3e2e6
2024-09-22T16:00:00Z,2024,1,0.1467825264454567,0.0091734448440064006,2024-09-22T20:00:00Z,2024-09,42f06adbc564bef5ba6e469421a62eb9c5967b67da2c176d70413b65c3e94f34
2024-09-26T16:00:00Z,2024,-1,-1.1072102812047091,0.0082475922652471001,2024-09-26T20:00:00Z,2024-09,3466b8c2d9f66c465914f9e0ae34bda5d5f3e9fa107560376de2544dc9659236
2024-10-02T16:00:00Z,2024,-1,-0.14812670476824641,0.030755658538751101,2024-10-02T20:00:00Z,2024-10,0fb34220e8c916e48ce9750da660e43ab5c9c7d5e69f7489aa5d85149d2a2365
2024-10-05T16:00:00Z,2024,-1,0.64433220551369974,0.0060933897674964,2024-10-05T20:00:00Z,2024-10,d7097fa79699c70bf8d9412cd0284202cb71c2ee01633060cd2e7300dcb06bf4
2024-10-09T16:00:00Z,2024,-1,0.4933465612382375,0.024052933410769702,2024-10-09T20:00:00Z,2024-10,e6c08a9ec3dfc05a2d600cf1f11ba511ad814cc9916bfda1daea4d1d970185e8
2024-10-23T16:00:00Z,2024,1,2.863594574484285,0.0052733233229010001,2024-10-23T20:00:00Z,2024-10,077758482e9fcc9626bb84f3ddb2b821d3b92fccc6e06df65f7cadcdd7a2af4a
2024-10-24T16:00:00Z,2024,1,0.1416506498227427,0.0091422590879529,2024-10-24T20:00:00Z,2024-10,ba1c4e134ede3c403677ff85b18a45e05cd834fff04d1e2f7fec1e7e87f81c9c
2024-10-26T16:00:00Z,2024,1,-0.2508933930282698,0.0044056716713259001,2024-10-26T20:00:00Z,2024-10,9a4b334943e70bf2207ad8adfce7f119423b8eb687742d14eca747b0a674d6f5
2024-11-03T16:00:00Z,2024,1,1.0361287274037472,0.0088155160691084002,2024-11-03T20:00:00Z,2024-11,e3d18d45d39ae898a6e8eb112bdd91e347eba75ba9d5fc4341aef2bf41b9bb53
2024-11-26T16:00:00Z,2024,-1,-2.2913000264347603,0.0136565525742395,2024-11-26T20:00:00Z,2024-11,8720bcc27c43e03d51cbde8573e36e08865968d496f37a63bb37cda734ff2a5b
2024-12-11T16:00:00Z,2024,1,0.32329819268984072,0.0077356192232887,2024-12-11T20:00:00Z,2024-12,c2cbb4af9a9774bb109486e66d4ece2a9c815647189267f7fbe1e0ba4b6623e5
2024-12-13T16:00:00Z,2024,1,0.36770921744745022,0.0200444420664759,2024-12-13T20:00:00Z,2024-12,27b93633a5dd5808e03238e5e63ef9eee845cd7e4c623d9f35c1195bc332574c
2024-12-19T16:00:00Z,2024,-1,1.9964381782664573,0.044983092362281901,2024-12-19T20:00:00Z,2024-12,bdf2a59975cab637600276fe6e207d2ca9b9e89363bd74a30c5587219778d55a
2024-12-29T16:00:00Z,2024,-1,0.084523805822873402,0.0121739663853775,2024-12-29T20:00:00Z,2024-12,bddf8d27279e34491619ff908c7943c85a9013658f88115e19816e991e10fdf3
2025-01-07T16:00:00Z,2025,-1,0.59048918890253965,0.016766134126688401,2025-01-07T20:00:00Z,2025-01,86c39e1f24769f4359856e46ae6203906d9d317e76319f85016b181d3cfa891c
2025-01-09T16:00:00Z,2025,-1,-2.3910735591273582,0.0251862378637683,2025-01-09T20:00:00Z,2025-01,b7bacc4a53de3e098271ef3ef025ecd4d33b3b8ded99ec6dd8dd91be704034e9
